distance_from_home,distance_from_last_transaction,ratio_to_median_purchase_price,repeat_retailer,used_chip,used_pin_number,online_order,fraud
0.932692152,0.94810522,0.375644443,0,0,0,0,0
17.65407691,5.018024703,0.040276202,1,1,0,1,0
4.178962202,0.710613121,0.384542879,1,0,0,1,0
73.23219771,0.043796153,1.463180197,1,0,0,1,0
231.1154749,9.977870913,0.652827174,1,0,0,0,0
35.96922432,0.969115017,0.225601045,1,1,0,0,0
20.20132787,0.057027553,2.421642716,1,0,0,1,0
1.423441171,3.11441983,0.620579978,0,1,0,1,0
1.768451782,0.390034779,2.390646041,0,0,0,1,0
0.588180218,6.254037082,0.847696248,0,0,0,0,0
20.8457286,5.291016403,0.16396568,1,1,0,1,0
0.953267223,6.003872669,0.258428454,0,0,1,1,0
31.45226307,7.368770956,0.217317155,1,1,0,1,0
31.90593427,1.242941388,0.625530803,1,0,0,1,0
6.912744129,3.202491078,0.817818871,1,1,0,0,0
2.38661286,1.183910421,1.632230264,1,0,0,1,0
15.3163653,0.096407842,0.775540467,1,0,0,1,0
14.44140684,0.120161877,1.349502875,1,1,0,1,0
29.04166493,1.670643574,0.651406353,1,0,0,1,0
48.10745612,1.849408312,3.500218365,1,0,0,1,0
14.4692627,3.966554414,0.681998908,1,1,0,0,0
74.16860158,4.909664427,0.635409653,1,0,0,1,0
25.51613763,0.33620145,1.299196926,1,0,0,1,0
0.565912594,1.801732116,0.763853348,0,1,0,1,0
12.48435866,2.266751991,1.384588337,1,0,0,1,0
52.53566605,3.568699113,0.406107923,1,0,0,1,0
19.68297742,0.532090541,1.548621954,1,1,0,1,0
45.9242351,0.089301444,3.530023139,1,0,1,1,0
5.360981738,0.217089756,0.372887932,1,1,0,0,0
50.55879447,0.096509259,1.23197281,1,1,0,1,0
5.292164256,18.8773759,1.06875133,1,1,0,1,0
3.911601819,0.559935943,2.175389146,1,1,0,1,0
12.8319703,2.060680161,1.937301638,1,0,0,0,0
5.681156333,3.347594429,0.466504243,1,1,0,0,0
3.884901212,0.325288003,0.196349488,1,1,1,1,0
63.48076636,1.818712346,1.686330475,1,0,0,0,0
3.639099992,4.522074922,0.530045651,1,1,0,1,0
29.11099729,284.0841849,2.106549652,1,0,1,0,0
25.4220434,4.941452074,1.843723853,1,0,0,0,0
57.26872045,0.025100555,1.657943124,1,1,0,1,0
16.47139728,0.186207477,0.174263395,1,0,0,1,0
63.70578709,4.496213874,0.567609895,1,0,0,1,0
6.828043979,1.398340576,0.508275352,1,0,0,1,0
29.80276295,0.585823081,0.125076357,1,1,0,1,0
3.654739365,1.007194751,0.374044802,1,1,0,0,0
2.721876501,0.086823655,2.005747853,1,0,0,1,0
21.96264128,0.103142088,3.064705371,1,0,0,1,0
0.858825435,0.297204999,0.94760855,0,0,0,1,0
15.6717359,0.478800807,0.211418512,1,0,1,1,0
23.12141801,3.258311512,0.270677704,1,0,1,1,0
45.36158742,0.094055528,0.814397685,1,1,1,1,0
3.286113687,23.77899179,0.323688833,1,0,0,1,0
0.613628394,5.42640109,0.456186023,0,0,0,1,0
2.963067451,0.762146031,0.485222006,1,1,0,1,0
10.91042344,5.787559982,0.822256474,1,1,0,0,0
8.498338872,1.53315413,0.230165226,1,0,0,1,0
2.841730536,0.098929517,1.775899794,1,0,0,0,0
17.04282201,0.102242885,1.107751837,1,1,0,0,0
8.263466539,0.836340405,0.962196857,1,0,0,1,0
10.24514004,1.530812111,0.031602565,1,1,0,0,0
1.349305184,0.014670446,1.000067795,0,0,0,1,0
11.74173358,5.930378236,3.250581181,1,0,0,1,0
1.06755176,1.414034486,1.919751958,0,0,0,0,0
2.770947065,0.834928188,2.012836687,1,0,0,0,0
2.541955432,6.991665374,0.426093301,1,0,0,0,0
13.37240063,0.295307413,1.380954549,1,0,1,1,0
35.29215105,0.21037545,1.088482267,1,0,1,0,0
2.551603991,1.98587483,0.336954575,1,0,0,1,0
18.36512011,3.132573332,1.612406908,1,1,0,0,0
4.779203044,9.331568098,1.333911241,1,1,0,1,0
23.52910816,2.164062901,1.89973538,1,0,0,1,0
1.877438715,4.060423128,0.174898682,0,1,0,0,0
10.35286287,1.385310974,1.24469896,1,0,0,0,0
7.210404631,0.33749266,0.404508176,1,1,0,1,0
1.299900463,0.889045717,0.193554698,0,0,0,1,0
1.031911931,2.552521654,0.500169465,0,0,0,1,0
5.289541113,1.121192722,3.785743384,1,0,0,1,0
24.35826041,1.720874383,0.574974686,1,0,0,0,0
96.73889991,16.66242783,0.473566566,1,1,0,0,0
4.55735587,2.44051289,1.100202176,1,1,0,0,0
9.260333288,0.856816654,1.970064633,1,0,0,1,0
4.637638768,0.109955327,0.481061435,1,0,0,1,0
12.30503005,1.511379842,0.296556439,1,0,0,1,0
33.11978234,2.068680886,0.98009189,1,0,0,1,0
1.29974791,0.857866785,0.776662914,0,0,0,1,0
6.323800806,43.3123582,0.173635373,1,0,0,1,0
41.43047528,2.024507904,1.822520132,1,0,1,1,0
0.356096084,0.948593007,0.124000745,0,1,0,1,0
8.815336379,2.493812202,3.210625289,1,0,0,0,0
18.47722699,0.125292802,4.359103163,1,1,0,0,0
11.14814885,19.33499407,0.726734322,1,0,1,1,0
15.97264958,21.9831762,3.672408113,1,0,0,1,0
58.05140774,6.854499819,1.96438741,1,0,1,0,0
42.73488669,15.45490828,0.710537171,1,1,0,0,0
11.47273502,30.24080387,0.744410332,1,0,0,0,0
10.35880628,1.891766203,1.810561051,1,0,0,1,0
18.02543865,3.27683674,0.132407986,1,1,0,1,0
57.86654736,0.875979233,0.388003184,1,0,0,0,0
31.63284847,0.790248645,1.806863083,1,0,0,0,0
23.72006356,0.036863987,4.399355982,1,0,0,0,0
1.200047695,1.107718719,0.492233868,0,0,0,1,0
14.84721043,3.310700584,0.59432742,1,0,0,1,0
2.956691701,10.56518029,0.732938588,1,1,0,1,0
13.09033561,0.030493082,0.490510716,1,1,0,1,0
2.919630965,4.392814171,1.662757498,1,1,0,1,0
7.908225082,0.323904883,0.972553913,1,1,0,0,0
23.39484375,3.226569079,2.760325553,1,1,0,1,0
13.64388718,0.214409224,0.379625502,1,1,0,1,0
14.90191725,0.306591223,0.938240105,1,0,0,1,0
10.70608891,0.743602973,1.542277694,1,0,0,1,0
8.195952894,1.645918924,2.763674852,1,0,0,1,0
12.1029962,0.020147215,1.455118154,1,0,0,1,0
12.48017223,0.146095055,0.883096944,1,1,0,1,0
17.7883396,0.382749617,0.099885724,1,0,0,1,0
0.904018661,0.605098309,0.380221731,0,1,0,1,0
3.57175728,0.350881611,11.05875061,1,1,1,0,0
9.809938803,2.428909175,0.788110811,1,0,0,1,0
0.994776579,0.416068454,2.734152961,0,1,0,0,0
4.950389941,2.271989876,3.731535866,1,0,0,1,0
2.064722015,2.45504475,0.957981918,1,0,0,1,0
1.230934642,16.53408848,2.822505106,0,0,0,0,0
6.813981117,5.310481532,3.71266217,1,1,0,0,0
8.394995289,0.125590123,0.612453964,1,0,0,1,0
10.14221119,4.925606976,1.342859711,1,1,1,0,0
64.11201309,1.179769744,0.484194918,1,1,0,1,0
1.008032074,0.561730859,3.260813125,0,1,0,0,0
164.2571398,0.053886112,0.457266993,1,1,0,1,0
0.878576298,1.22452258,0.709660145,0,0,0,0,0
1.073278148,24.40848022,0.152193098,0,0,0,0,0
13.71054917,3.862073512,0.581125395,1,1,0,1,0
73.7507499,0.509592987,1.581990004,1,0,0,1,0
7.40818126,0.58483935,0.770350135,1,0,0,1,0
4.122793276,11.76696326,0.288141226,1,0,1,0,0
25.60512618,1.423914651,1.099661762,1,0,0,1,0
27.4213262,11.90852841,0.043228095,1,0,0,1,0
22.68974396,2.38380471,0.528387674,1,1,0,0,0
0.774892027,1.508199145,0.149008464,0,0,0,1,0
183.6355008,19.338423,0.585619142,1,1,1,0,0
3.322447762,1.383310116,1.250477951,1,0,0,1,0
3.497033154,0.090430752,2.361401192,1,1,0,1,0
3.79267162,3.785638027,1.10495994,1,1,0,1,0
12.08417272,23.77330787,0.581791651,1,0,1,1,0
68.25456614,1.875721867,2.643253216,1,1,0,1,0
12.65221082,0.236908512,1.0926439,1,0,0,1,0
6.637902241,0.151849193,0.395808479,1,1,0,1,0
20.88008051,7.025627148,0.993458874,1,1,0,1,0
91.1161913,0.271311675,0.2682827,1,1,0,0,0
2.838966881,12.15469642,0.345062313,1,0,0,1,0
9.246417718,0.637826681,0.83481059,1,1,1,0,0
6.236863994,8.285704817,0.450530421,1,0,0,0,0
19.07557383,0.233063973,0.226495004,1,1,0,1,0
12.13547192,0.786047362,0.108223491,1,1,0,1,0
2.722666938,0.257589662,0.4035083,1,0,0,0,0
6.693816876,0.47539421,0.671171213,1,0,0,0,0
41.97795275,12.11534783,4.191801424,1,1,0,0,0
1.861671603,0.900161589,0.83167363,0,1,0,1,0
3.214115627,0.13287665,0.331885637,1,1,0,1,0
7.550775434,5.591081877,0.979005572,1,0,0,1,0
8.972329165,68.73575438,0.529937767,1,0,0,0,0
2.647348764,7.268114609,1.829718671,1,0,0,0,0
45.61364262,1.469519955,3.216952757,1,0,0,1,0
10.95856916,0.007348304,1.576741388,1,0,0,1,0
33.38100241,0.60590536,0.570834365,1,0,0,0,0
3.242116957,0.242703422,0.285130137,1,0,1,1,0
63.59386872,0.312727009,1.791184221,1,0,0,1,0
2.425429335,0.347726838,0.674702674,1,0,0,0,0
13.92941886,6.708121858,1.246903232,1,0,0,0,0
5.659971058,0.581970007,2.194906606,1,1,0,1,0
160.41775,18.5918795,0.385114962,1,0,0,0,0
68.95145214,1.865400865,0.61873126,1,0,1,1,0
8.793621665,0.81278133,2.636036633,1,0,0,1,0
8.049813693,0.174321091,0.796457757,1,1,0,0,0
9.582477924,0.350808978,0.099662561,1,1,0,1,0
5.176127699,0.07781481,0.952304356,1,0,0,0,0
4.739896351,0.207038704,2.249889357,1,0,0,0,0
13.0474025,23.31532923,1.907159775,1,0,0,1,0
2.306932515,1.435361089,0.330570886,1,0,0,1,0
82.25373298,2.688935777,1.159855015,1,0,0,1,0
3.695878988,0.322662199,1.118387239,1,0,0,1,0
2.710012517,1.550432276,1.675145064,1,1,0,1,0
7.6424536,0.187169262,3.862510947,1,0,0,1,0
1.575184783,0.068259383,0.085295768,0,0,0,1,0
5.857487705,0.87759469,0.431751899,1,0,0,1,0
2.63110188,0.295647987,2.639102819,1,1,0,1,0
2.673633153,0.209600542,3.77513378,1,1,0,1,0
3.131021392,0.14797701,0.80652766,1,1,0,1,0
0.647232078,0.194911199,1.593956283,0,0,0,1,0
0.341689688,5.917343862,0.496036398,0,0,0,1,0
26.59286193,1.293458272,0.366590672,1,1,0,0,0
18.86804673,1.056506307,27.12397435,1,0,1,1,0
3.673242515,4.884347135,0.272499935,1,1,0,0,0
2.308752261,0.394336005,2.3580292,1,0,0,1,0
6.078519327,0.447712444,0.178444362,1,0,0,1,0
2.120993828,0.349673242,1.073027402,1,0,0,0,0
22.3724115,0.057555504,3.118635012,1,0,0,1,0
11.41610087,25.59493265,0.342692841,1,0,0,0,0
28.29448975,2.626451099,0.658657426,1,0,0,1,0
1.084144583,0.03395651,0.39054225,0,1,0,0,0
5.102222008,4.694616674,0.527744002,1,1,0,1,0
4.973517576,0.562614791,2.026003537,1,0,0,0,0
7.502886341,1.188192918,1.511825117,1,0,0,0,0
0.366671366,1.847934268,1.503729946,0,0,0,1,0
139.8254675,9.258269545,0.611771745,1,0,0,0,0
1.608388507,0.310902642,0.420132574,0,0,0,0,0
4.478646026,0.41235016,1.06969484,1,0,0,0,0
41.89154584,0.683829155,2.113598593,1,1,0,0,0
33.34892872,1.57361936,0.769149939,1,0,0,0,0
1.523602113,1.275120562,1.824441488,0,1,0,1,0
7.46439857,0.468375384,0.544467385,1,1,0,1,0
23.85084903,6.263051483,0.079595739,1,0,0,0,0
14.44162601,0.419806803,0.194311603,1,0,0,1,0
5.959642279,1.745174598,1.233071945,1,1,0,0,0
6.10990391,6.377375116,0.661801189,1,1,1,1,0
2.333286416,0.680328437,0.804705684,1,0,0,1,0
135.267379,0.472280573,0.68005032,1,1,0,1,0
9.465468617,0.876765823,2.702985849,1,1,0,0,0
8.181486101,0.218959603,3.131316287,1,0,0,1,0
14.60838887,5.147001022,0.531123192,1,0,0,1,0
51.85997012,0.313919473,1.329178928,1,0,0,1,0
3.180285304,0.008693876,3.481801534,1,0,0,1,0
20.96038338,6.098862727,0.201942185,1,0,0,1,0
34.36669142,0.074475096,0.654167278,1,1,0,1,0
6.366881971,0.026656672,3.57434438,1,0,0,1,0
13.19615295,0.046563245,2.730834367,1,1,1,0,0
84.4499325,0.019762057,1.07825974,1,0,1,1,0
4.015710358,0.95683734,0.98060199,1,1,0,1,0
3.572136921,0.155843313,0.394541896,1,0,0,1,0
0.360624916,0.02401292,0.867012431,0,1,0,0,0
11.20969608,1.548016758,0.706044234,1,1,0,1,0
2.21382622,1.429228417,0.016180479,1,1,0,1,0
14.1973482,1.232826033,1.540765872,1,0,0,1,0
5.736187029,7.611345115,4.694189498,1,0,0,0,0
38.47632649,23.35278674,0.603572644,1,0,0,1,0
15.15987944,1.361561649,0.685195488,1,0,0,1,0
9.392457161,0.009816781,0.703207506,1,0,0,1,0
2.640462279,38.44708986,2.227469418,1,1,0,1,0
14.27656869,2.643093367,0.391820789,1,1,0,1,0
20.89315354,0.480386417,3.28860324,1,0,0,0,0
7.805152458,0.319733009,2.512473005,1,0,0,1,0
1.727070883,0.13431927,0.280945718,0,1,0,0,0
4.508327007,1.846152996,0.794831934,1,0,1,0,0
27.41005731,11.49586175,0.393957982,1,0,0,1,0
25.5775741,0.169283451,0.789327718,1,0,0,1,0
312.0869248,9.319479242,0.537992331,1,1,0,1,0
6.808544953,2.388403298,0.349657239,1,0,0,1,0
4.232566046,3.05780975,1.404271748,1,0,1,1,0
4.193419499,4.592229084,1.678168562,1,0,1,1,0
17.77618728,1.08421675,0.239035414,1,0,0,0,0
8.522011917,0.474680408,2.88769724,1,1,0,0,0
26.46782272,0.021984636,0.965827064,1,1,0,1,0
3.475274491,0.700897808,1.420607682,1,0,0,1,0
4.973994336,0.451766509,1.666117259,1,0,0,1,0
4.113601926,2.721875605,0.717682841,1,0,1,1,0
1.315244391,0.104705806,3.414369827,0,0,0,0,0
11.39609657,4.26662618,2.190294254,1,0,0,0,0
8.959734906,0.860224098,0.642809619,1,1,0,1,0
21.48221906,1.640818985,0.290413813,1,0,0,0,0
19.30482748,0.049178298,3.209415435,1,0,0,0,0
4.24646036,11.00907755,3.487845694,1,0,0,0,0
4.396716391,18.90246352,3.52626646,1,1,0,1,0
13.03009239,152.1207337,0.468081471,1,0,0,0,0
4.625246544,0.088512147,6.626066516,1,0,0,0,0
10.20888702,1.747303729,0.429042053,1,1,0,1,0
34.30456898,0.984509883,3.47169138,1,1,0,1,0
28.24484806,38.23913523,1.265904815,1,1,0,1,0
7.495977268,1.925149499,0.434976231,1,0,0,1,0
0.79855425,0.172594819,2.538806671,0,0,0,0,0
1.609897256,0.821718383,0.187339895,0,1,0,1,0
8.766972967,4.675891613,3.426927568,1,0,0,1,0
73.3701204,36.12476233,6.66141634,1,0,0,0,0
3.65201746,0.229032856,0.123160138,1,0,1,1,0
60.90881947,0.857530391,0.904411469,1,0,0,1,0
7.573964341,1.242381674,0.222537011,1,0,0,1,0
13.15144946,6.79348613,0.71738623,1,1,0,0,0
46.82441387,0.572392461,6.254331018,1,0,0,0,0
5.64516595,0.11041028,1.261479543,1,1,0,0,0
3.563050007,0.521223914,3.113956944,1,0,0,0,0
0.722160757,0.722510842,0.519631398,0,0,0,0,0
5.239847394,0.416571536,2.210985361,1,0,0,1,0
47.82540465,0.180742506,0.335051239,1,0,0,1,0
26.07826121,1.875571509,2.257420475,1,0,0,0,0
20.60852496,0.886241288,2.479867994,1,0,0,1,0
1.757877815,0.508404871,2.588290534,0,0,0,1,0
6.579158831,0.056476282,2.676120911,1,1,1,1,0
5.226053218,3.413959624,1.605064915,1,1,0,0,0
15.84510156,0.765344423,2.932549479,1,0,0,1,0
0.164562868,4.352514678,0.20196276,0,0,0,1,0
2.150135093,3.204760141,0.880616089,1,0,0,1,0
13.37968378,0.029876055,0.649450094,1,1,0,1,0
0.274227256,2.861835142,0.050138705,0,0,0,1,0
8.82842155,0.554368165,1.944697768,1,1,0,0,0
6.193737681,0.36100192,0.849430791,1,0,0,0,0
11.62391432,3.058257349,1.130306625,1,0,0,1,0
0.200548783,0.18750342,0.660007259,0,1,0,0,0
36.70077146,2.537687256,9.117327694,1,1,0,0,0
30.75340604,1.251834657,14.11934679,1,1,1,1,0
7.966407596,0.434301389,0.274304061,1,1,0,0,0
1.640991066,0.637471574,0.834240195,0,0,0,0,0
14.54825772,3.713925712,4.30646858,1,0,0,0,0
57.30971906,0.284780261,2.223588318,1,1,0,1,0
5.232536644,4.491698798,0.614142914,1,0,1,0,0
5.984602019,0.029472186,1.347304149,1,1,0,1,0
7.023095072,5.047572228,0.607106892,1,0,0,0,0
9.380345589,1.953534774,0.379536644,1,0,0,1,0
2.18284111,0.017682117,2.555363559,1,0,0,1,0
18.88283367,0.265398046,3.484722039,1,0,0,0,0
23.83812419,0.767528051,2.213502657,1,1,0,0,0
1.513929376,1.796085419,1.234044763,0,0,0,1,0
99.23990579,0.437854162,2.02154453,1,1,0,1,0
38.71595292,0.076564031,0.194052847,1,1,0,1,0
5.535842771,0.015943853,0.820028877,1,0,0,1,0
23.32528391,1.911665921,0.357219422,1,0,0,1,0
76.07487032,0.311238355,1.771406564,1,1,1,1,0
31.42314813,0.017630582,0.379294331,1,0,0,0,0
17.17390032,14.32859004,2.648890503,1,1,0,1,0
10.03353961,5.617434552,0.668226626,1,0,0,0,0
17.09590405,0.564442971,0.257411923,1,0,0,0,0
8.134511902,0.513353976,0.686909175,1,0,0,1,0
6.004171798,2.615242182,1.920508906,1,0,0,1,0
18.93151237,1.391548424,0.424699321,1,0,0,1,0
13.06307701,0.505239328,2.576000213,1,0,0,1,0
1.473511842,0.310510052,2.327859922,0,0,0,1,0
34.35143616,0.15984367,0.259744156,1,0,0,1,0
32.90994077,4.925559804,0.34201971,1,0,0,1,0
18.32887326,2.388182977,0.36813902,1,0,0,1,0
7.486129071,3.536577232,0.38184059,1,1,0,0,0
63.64696224,0.066179427,1.832271242,1,0,0,1,0
0.969806445,0.191878109,2.699662586,0,1,0,0,0
44.15282528,0.315521135,2.053571362,1,0,0,1,0
42.53233603,0.549055859,0.590929819,1,0,0,1,0
7.462841985,0.160994975,0.391845251,1,0,0,0,0
8.112006014,0.109966583,0.442391104,1,0,0,1,0
7.815218026,0.248432004,1.323581223,1,1,0,1,0
5.988707894,0.554093465,0.425375743,1,0,0,1,0
4.991547647,6.724024899,2.040710446,1,0,0,1,0
32.13327607,5.724178697,2.85135611,1,0,0,1,0
35.79474721,5.147250447,10.41357677,1,0,1,0,0
26.07630618,1.623903136,0.598306178,1,0,0,1,0
0.838904344,1.871025626,0.328694557,0,1,0,1,0
1.443343234,2.897896642,3.811839043,0,0,0,1,0
2.832823948,0.307023876,0.563796512,1,0,0,0,0
5.309604272,0.288912905,0.244502944,1,1,0,1,0
8.209030483,0.521381243,0.467142217,1,0,0,1,0
27.81132679,0.703157213,3.663650649,1,0,1,1,0
34.29720681,2.168962425,3.378611141,1,0,1,1,0
0.934193737,0.294350613,0.191558983,0,0,1,0,0
24.64189394,23.07697823,0.266889895,1,0,0,1,0
11.72344309,11.54825711,0.716891732,1,1,0,0,0
9.209868562,1.600479966,0.240378653,1,0,0,0,0
13.42617961,0.384656731,1.13697933,1,0,0,1,0
5.291516629,3.230191872,1.078594092,1,1,0,0,0
13.83073945,1.988081851,17.15826006,1,1,0,0,0
48.91379831,3.116741043,0.739196163,1,0,0,0,0
12.16496538,0.049863846,0.906017906,1,1,1,1,0
2.208839696,0.300894732,0.849223644,1,0,1,1,0
62.11514089,1.115888148,0.183456248,1,0,0,1,0
15.79391089,0.329404887,0.345188954,1,0,0,1,0
11.81340077,1.76612012,0.964814728,1,0,0,1,0
4.818772542,1.519391931,0.999981222,1,0,0,1,0
3.459525266,1.117259632,3.970307926,1,0,0,1,0
47.33567618,5.613520301,0.177731065,1,0,0,1,0
6.776268541,13.46023167,1.158012858,1,0,0,1,0
35.6958645,16.99388273,0.288320733,1,0,0,1,0
44.55521201,1.454307889,3.279238309,1,0,0,1,0
4.353102484,0.400086913,0.574055033,1,1,0,1,0
1.295214073,0.082341108,0.281779298,0,0,0,1,0
0.624335338,0.086929598,0.764207213,0,1,0,0,0
6.210240661,4.573304846,0.250434885,1,0,0,0,0
37.0885055,0.075309296,0.41980155,1,1,0,0,0
61.73514254,4.826177619,2.564901937,1,1,0,1,0
9.360268507,2.125340216,1.046003629,1,1,0,1,0
1.629918552,21.98647622,1.019819177,0,1,0,1,0
1.910712859,2.019676885,0.667445432,1,1,0,1,0
36.32466276,1.553896409,4.155068241,1,1,0,0,0
9.879567024,0.581146235,3.759965868,1,0,0,1,0
20.94779173,0.203524062,4.094041229,1,0,0,0,0
93.7657842,0.632618671,1.869990155,1,1,0,1,0
21.26262095,3.397287006,0.407423089,1,0,0,1,0
2.822613279,2.018826147,0.462396654,1,0,1,1,0
27.47551278,1.576885954,1.219891228,1,0,0,1,0
6.37810106,0.767531669,2.628247018,1,0,0,1,0
16.06769388,0.514704135,2.438241157,1,1,0,1,0
14.20523437,5.949695443,3.946460925,1,0,0,1,0
6.526851019,0.037758446,1.58983553,1,0,0,0,0
5.834247291,0.206009255,1.247996963,1,0,0,1,0
2.696552747,0.076502198,0.399711121,1,1,0,1,0
1.851217709,7.447689738,0.644422327,0,0,0,1,0
2.028599146,0.879939963,0.560618443,1,0,0,1,0
13.1096754,11.32967333,1.329336274,1,1,1,1,0
45.54976511,1.269552074,1.608304911,1,0,0,0,0
5.244538376,0.107062497,0.290590187,1,0,0,0,0
82.01052152,0.228227008,0.389613003,1,0,0,1,0
6.22664048,2.98169848,0.661008934,1,0,0,1,0
2.193731174,2.453440265,0.325551006,1,1,0,1,0
14.27994136,0.481709752,0.803489535,1,1,0,1,0
36.17866678,0.010002969,10.3235958,1,0,0,0,0
166.8629452,0.473404753,0.095065034,1,0,0,0,0
37.74665522,0.140774786,2.474795768,1,1,0,1,0
30.35996155,1.800990711,0.71006372,1,1,0,1,0
1.635152181,0.055597061,1.922730256,0,0,0,1,0
3.524669302,2.08645633,0.206567964,1,0,0,1,0
28.54182833,0.301677025,2.163147813,1,0,0,1,0
1.441797531,2.200363696,2.023290005,0,1,0,1,0
8.426045125,4.491848131,2.477985233,1,0,0,1,0
8.214233507,0.203413732,0.925626957,1,0,1,1,0
53.9766228,0.684863643,2.375670521,1,0,0,1,0
0.610919509,3.016399643,1.30683543,0,0,1,1,0
3.250129847,2.167042463,1.73424096,1,0,0,1,0
1.444634051,0.036953466,5.570027908,0,1,0,0,0
38.17724502,1.268767411,2.255494862,1,1,0,1,0
33.89643905,0.507304537,1.619724763,1,0,0,1,0
75.60390326,28.22169779,1.047163907,1,0,1,1,0
26.57883382,19.86330296,2.790344623,1,0,0,1,0
5.599953199,0.107091397,0.656751518,1,1,0,0,0
7.764763479,7.85983575,2.740737176,1,0,1,1,0
12.67022673,0.193705233,1.575297186,1,1,0,1,0
2.019431979,1.219610264,1.143255407,1,0,0,1,0
3.720453353,0.301815164,4.359062265,1,0,0,0,0
12.20274067,1.584340692,0.735734475,1,0,0,0,0
4.871269659,0.64999117,0.507991465,1,0,1,0,0
15.55382641,0.143073517,0.266953837,1,1,0,0,0
72.69157265,4.44217534,1.276091747,1,1,1,1,0
13.78863793,0.693921029,0.393693965,1,0,0,1,0
16.53293787,16.70465194,0.192772572,1,0,0,0,0
1.71258748,0.297771518,1.131462662,0,1,0,0,0
35.58465376,6.516504058,2.286945504,1,1,0,0,0
34.71934328,5.060842171,0.956765928,1,0,0,1,0
0.618141672,4.045249687,1.184736139,0,1,1,0,0
3.564294376,8.702886734,0.855040356,1,0,1,0,0
4.516360849,0.345234724,0.502029285,1,0,0,1,0
4.305234715,0.139558789,0.715613018,1,0,0,0,0
7.057573435,8.114486909,0.408263714,1,0,0,0,0
30.72803057,0.90521683,1.978511154,1,0,0,1,0
3.406404702,0.237475477,2.862198631,1,0,1,0,0
6.661197314,0.568138595,0.720389588,1,1,0,1,0
39.61460358,0.15449021,2.701536771,1,0,0,1,0
66.6475441,0.111744055,0.755863861,1,0,0,1,0
3.078198228,3.529004308,0.780110091,1,0,1,1,0
2.552698811,1.730539821,0.834459749,1,0,0,1,0
4.12455005,2.741052206,1.043749779,1,1,0,0,0
74.39070184,1.468181826,7.634484172,1,0,0,0,0
4.530274996,0.129650321,0.126199091,1,0,1,1,0
20.33868559,0.701013913,0.892645674,1,0,0,1,0
2.578294628,0.422644784,0.288195544,1,0,1,1,0
9.978097059,0.455659454,0.363526165,1,1,0,0,0
8.009671912,0.394289814,0.524662553,1,0,0,1,0
8.687171324,0.402185587,0.109517742,1,1,0,1,0
286.9851566,0.438871819,1.600032765,1,0,0,0,0
7.553619131,0.126882972,1.102466319,1,1,0,0,0
4.979026938,5.090058889,1.314757962,1,0,0,1,0
2.484762626,3.354732221,0.720221997,1,0,0,0,0
2.715536112,0.137824917,3.36934356,1,1,0,0,0
30.75321208,0.831986519,0.503835989,1,1,0,1,0
1.640172949,0.437175903,0.272933168,0,0,0,0,0
2.323161322,0.124675537,0.456204218,1,0,0,1,0
7.40979813,0.127922758,0.501850811,1,1,0,1,0
12.61069944,1.241901901,0.294297789,1,1,0,1,0
5.260047051,2.903930522,1.940137497,1,0,0,0,0
21.2900575,0.050216885,1.280820018,1,1,0,1,0
1.058558407,0.371714984,1.134290627,0,0,0,1,0
22.19638699,13.41891638,2.144936293,1,1,0,1,0
15.85856355,1.73302401,2.538940176,1,0,0,1,0
4.658119605,0.73692396,0.651206995,1,0,0,1,0
0.324941873,4.231893675,0.415462494,0,1,0,1,0
6.865347023,2.767814301,0.223366388,1,0,0,1,0
3.949194837,0.046639082,0.081837779,1,0,0,1,0
19.57245137,0.018659893,1.058743319,1,0,0,1,0
57.1954416,10.61972355,0.884876127,1,1,0,1,0
3.948334686,1.145575036,0.162424646,1,0,0,1,0
0.868254952,3.005486384,1.50756329,0,0,0,0,0
7.451372375,0.084579539,0.384365943,1,0,0,1,0
21.88680383,0.659124447,1.018298683,1,0,0,1,0
38.8835898,0.450183004,0.566995792,1,0,0,1,0
0.974973599,6.998933314,2.929196295,0,0,0,1,0
1.594355149,0.310236728,0.250387298,0,0,1,1,0
6.633184894,5.078227864,0.529132189,1,1,0,0,0
9.613956274,0.537924151,3.491188561,1,0,0,0,0
0.557135496,3.059306437,2.075609564,0,1,0,0,0
5.887891768,0.343399379,0.479620513,1,0,0,0,0
2.860663717,7.205667802,0.54457358,1,1,0,0,0
21.71492714,0.320767773,0.231508602,1,0,0,0,0
32.47612435,2.725755783,0.417300765,1,1,0,1,0
6.292832492,4.548803428,2.359504158,1,0,1,1,0
9.886431579,1.186223452,0.412454512,1,1,0,0,0
17.22879326,0.268572168,0.6666938,1,0,0,0,0
24.15761418,4.872961321,2.244002836,1,0,0,0,0
28.72854533,0.100747067,0.430502321,1,0,0,1,0
4.319434036,12.0431004,0.11762829,1,0,0,0,0
4.957964573,1.638634974,1.188115704,1,1,0,1,0
22.95044973,3.03760078,4.46483343,1,0,0,0,0
13.32069067,0.410580988,0.057781808,1,1,0,1,0
3.197706206,3.128740088,0.372943685,1,0,0,1,0
4.025099006,7.837004784,1.058278663,1,1,0,1,0
21.38616347,0.152601173,0.232069161,1,0,0,1,0
3.999789941,1.083643624,1.610200372,1,0,0,1,0
44.48209678,1.21803212,2.421952066,1,0,0,1,0
4.330621879,2.969378258,0.155620663,1,1,0,1,0
